filename,width,height,class,xmin,ymin,xmax,ymax
Img_1761_jpg.rf.f2d07193f7e1709a0fc1aae8fae29d3c.jpg,640,640,0,2,183,101,370
Img_1761_jpg.rf.f2d07193f7e1709a0fc1aae8fae29d3c.jpg,640,640,0,0,456,62,506
Img_1022_jpg.rf.f2e2a30069fc65a974c7b45f64a8bc29.jpg,640,640,0,423,519,509,623
fire1-371-_jpg.rf.f32a316e0b839da63b3d0445b44e1445.jpg,640,640,2,124,240,308,400
Img_1611_jpg.rf.f2e7895ea9fec9cf75c7fb7a02e7a039.jpg,640,640,0,246,125,340,344
Img_1611_jpg.rf.f2e7895ea9fec9cf75c7fb7a02e7a039.jpg,640,640,0,283,3,341,117
Img_1611_jpg.rf.f2e7895ea9fec9cf75c7fb7a02e7a039.jpg,640,640,0,218,128,256,236
ck0l8bhz891hy086381o84nhd_jpeg_jpg.rf.f308e6410e7b94597d7c40977519f007.jpg,640,640,4,194,212,251,306
Img_570_jpg.rf.f2f9ad98235feeafcf99b3c2515903f7.jpg,640,640,0,135,30,516,470
Img_1981_jpg.rf.f338017949f5b9a4e2dd0e35746370b0.jpg,640,640,0,177,262,333,586
Img_1585_jpg.rf.f340d6424f4f5fa90d8f5e4d21bbc1b3.jpg,640,640,0,250,316,340,345
Img_1585_jpg.rf.f340d6424f4f5fa90d8f5e4d21bbc1b3.jpg,640,640,0,249,288,279,313
Img_1585_jpg.rf.f340d6424f4f5fa90d8f5e4d21bbc1b3.jpg,640,640,0,349,280,401,342
fire1-446-_jpg.rf.f34d224438ae5b5c8f0efe5c57a913f8.jpg,640,640,2,216,186,446,340
WEBFire785_jpg.rf.f3511e752b683caf641e508b77f88843.jpg,640,640,4,276,159,457,346
WEBFire785_jpg.rf.f3511e752b683caf641e508b77f88843.jpg,640,640,2,378,272,516,386
WEBFire785_jpg.rf.f3511e752b683caf641e508b77f88843.jpg,640,640,2,268,334,384,406
fire1-523-_jpg.rf.f359e7dabd018a2b79f3ad541411520f.jpg,640,640,2,264,92,398,526
fire1-523-_jpg.rf.f359e7dabd018a2b79f3ad541411520f.jpg,640,640,2,156,240,264,538
fire1-1177-_jpg.rf.f391028ac1add9c5e153572fe092e441.jpg,640,640,2,108,318,242,546
fire1-1177-_jpg.rf.f391028ac1add9c5e153572fe092e441.jpg,640,640,2,274,418,422,604
Img_1290_jpg.rf.f393ec6643674952131d3880d67097ca.jpg,640,640,0,7,500,52,535
Img_1290_jpg.rf.f393ec6643674952131d3880d67097ca.jpg,640,640,0,147,435,217,546
Img_1290_jpg.rf.f393ec6643674952131d3880d67097ca.jpg,640,640,0,267,314,348,543
Img_1290_jpg.rf.f393ec6643674952131d3880d67097ca.jpg,640,640,0,410,293,476,388
Img_1330_jpg.rf.f3ac1efea57cc2aea3e8801f18de7954.jpg,640,640,0,40,527,79,549
Img_1330_jpg.rf.f3ac1efea57cc2aea3e8801f18de7954.jpg,640,640,0,137,371,183,460
Img_1330_jpg.rf.f3ac1efea57cc2aea3e8801f18de7954.jpg,640,640,0,202,456,317,561
Img_393_jpg.rf.f3a854a1ac24f59e628456c39f5310a3.jpg,640,640,0,193,219,345,629
WEBSmoke2276_jpg.rf.f3b9963c400378af2199708fdf106101.jpg,640,640,4,392,142,612,276
WEBSmoke2276_jpg.rf.f3b9963c400378af2199708fdf106101.jpg,640,640,4,332,206,430,292
WEBSmoke2276_jpg.rf.f3b9963c400378af2199708fdf106101.jpg,640,640,2,344,302,358,320
Img_271_jpg.rf.f3b25624a978458205737ea42108966d.jpg,640,640,0,70,555,145,640
ck0t4rrmsnjuy0944xt22ilg4_jpeg_jpg.rf.f35fa689407e9abdaaa4a550db72bb28.jpg,640,640,4,91,295,251,357
Img_1095_jpg.rf.f3d8d2c961012b30bf926a481f75a85b.jpg,640,640,0,405,548,512,630
Img_580_jpg.rf.f3d5ba7e2afddc3647fa4c68f7384354.jpg,640,640,0,163,62,524,468
Img_1324_jpg.rf.f4019f2bd3eb56223f95a15acfa80ccd.jpg,640,640,0,38,514,98,550
Img_1324_jpg.rf.f4019f2bd3eb56223f95a15acfa80ccd.jpg,640,640,0,147,399,172,482
Img_1324_jpg.rf.f4019f2bd3eb56223f95a15acfa80ccd.jpg,640,640,0,204,450,311,559
Img_177_jpg.rf.f3d930812be650850286ea1c9f647981.jpg,640,640,0,263,471,280,497
Img_177_jpg.rf.f3d930812be650850286ea1c9f647981.jpg,640,640,0,315,460,336,481
Img_177_jpg.rf.f3d930812be650850286ea1c9f647981.jpg,640,640,0,486,440,528,483
fire1-185-_jpg.rf.f41b880bb73d6cb1fecbdfa5cb3701f8.jpg,640,640,2,210,274,310,336
fire1-185-_jpg.rf.f41b880bb73d6cb1fecbdfa5cb3701f8.jpg,640,640,2,336,270,540,398
fire1-911-_jpg.rf.f4084d708a565c75297852891e207fb6.jpg,640,640,2,76,36,566,616
Img_1443_jpg.rf.f427557ed19959a4d2b6b9868d207a28.jpg,640,640,0,327,420,340,442
NoiseWEBSmoke1221_jpg.rf.f41c1b3ec91ca1fdd249c5a8bf2c18de.jpg,640,640,4,336,164,602,290
NoiseWEBSmoke1221_jpg.rf.f41c1b3ec91ca1fdd249c5a8bf2c18de.jpg,640,640,4,90,172,266,326
NoiseWEBSmoke1221_jpg.rf.f41c1b3ec91ca1fdd249c5a8bf2c18de.jpg,640,640,2,320,264,410,348
NoiseWEBSmoke1221_jpg.rf.f41c1b3ec91ca1fdd249c5a8bf2c18de.jpg,640,640,2,450,290,500,326
new_fire_fire-60_png_jpg.rf.f43ab30ca27f65ae09ea1a43524cb43f.jpg,640,640,2,98,128,464,436
Img_1114_jpg.rf.f4700b29e48dd485479e39b5d5acca05.jpg,640,640,0,427,548,513,630
fire1-828-_jpg.rf.f4464285aab5bded0a48893ff1e48ba2.jpg,640,640,2,116,12,524,530
Img_1787_jpg.rf.f443192818cf150674b0063bbf8c149d.jpg,640,640,0,321,267,388,306
Img_1787_jpg.rf.f443192818cf150674b0063bbf8c149d.jpg,640,640,0,208,221,302,385
fire1-940-_jpg.rf.f486f943a2cc81252befba9c59dc0cc8.jpg,640,640,2,72,150,412,578
fire1-398-_jpg.rf.f4b68fc3c361a1eefc04199c650f98af.jpg,640,640,2,222,284,434,398
Img_499_jpg.rf.f48b031732a424c677e2c8a655cbd6ec.jpg,640,640,0,56,84,440,313
Img_1323_jpg.rf.f4bb867b6bdd8b1875d6486a0674f479.jpg,640,640,0,34,524,83,548
Img_1323_jpg.rf.f4bb867b6bdd8b1875d6486a0674f479.jpg,640,640,0,141,370,191,478
Img_1323_jpg.rf.f4bb867b6bdd8b1875d6486a0674f479.jpg,640,640,0,201,458,317,554
33_jpg.rf.f4c4fe4ed373dbfbb17581606d0ecdb1.jpg,640,640,2,138,336,504,536
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,320,250,466,322
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,38,302,118,374
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,482,268,638,412
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,160,304,320,406
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,22,438,154,550
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,322,394,476,604
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,524,462,638,584
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,4,224,480,290,596
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,194,584,258,624
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,216,10,278,144
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,322,52,476,174
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,500,10,638,224
fire1-796-_jpg.rf.f5089157dd94d5388a87d7dca04a33d6.jpg,640,640,2,4,18,158,228
860_jpg.rf.f4eb5722ec067ec94ab2e128087c06c2.jpg,640,640,4,172,122,304,282
860_jpg.rf.f4eb5722ec067ec94ab2e128087c06c2.jpg,640,640,2,86,184,304,476
860_jpg.rf.f4eb5722ec067ec94ab2e128087c06c2.jpg,640,640,4,420,306,538,362
860_jpg.rf.f4eb5722ec067ec94ab2e128087c06c2.jpg,640,640,4,502,312,542,474
860_jpg.rf.f4eb5722ec067ec94ab2e128087c06c2.jpg,640,640,4,412,310,444,488
860_jpg.rf.f4eb5722ec067ec94ab2e128087c06c2.jpg,640,640,2,434,370,506,488
860_jpg.rf.f4eb5722ec067ec94ab2e128087c06c2.jpg,640,640,4,356,122,474,232
fire1-949-_jpg.rf.f4cb74c71836ad907bdc4cf477c07ef4.jpg,640,640,2,480,228,526,274
fire1-949-_jpg.rf.f4cb74c71836ad907bdc4cf477c07ef4.jpg,640,640,4,292,252,480,326
fire1-949-_jpg.rf.f4cb74c71836ad907bdc4cf477c07ef4.jpg,640,640,2,146,252,290,418
fire1-949-_jpg.rf.f4cb74c71836ad907bdc4cf477c07ef4.jpg,640,640,2,248,406,302,490
fire1-949-_jpg.rf.f4cb74c71836ad907bdc4cf477c07ef4.jpg,640,640,2,378,402,444,504
fire1-949-_jpg.rf.f4cb74c71836ad907bdc4cf477c07ef4.jpg,640,640,2,132,454,172,514
fire1-949-_jpg.rf.f4cb74c71836ad907bdc4cf477c07ef4.jpg,640,640,2,142,46,350,252
fire1-795-_jpg.rf.f53c84d03958875d658866845afa1778.jpg,640,640,2,292,142,428,332
fire1-795-_jpg.rf.f53c84d03958875d658866845afa1778.jpg,640,640,2,192,246,220,336
fire1-795-_jpg.rf.f53c84d03958875d658866845afa1778.jpg,640,640,2,418,332,490,368
fire1-795-_jpg.rf.f53c84d03958875d658866845afa1778.jpg,640,640,2,518,336,582,376
fire1-795-_jpg.rf.f53c84d03958875d658866845afa1778.jpg,640,640,2,572,486,600,558
fire1-795-_jpg.rf.f53c84d03958875d658866845afa1778.jpg,640,640,4,156,14,246,250
fire1-795-_jpg.rf.f53c84d03958875d658866845afa1778.jpg,640,640,4,426,42,592,312
Img_486_jpg.rf.f51460eb985768cb0adef12d8eb208cc.jpg,640,640,0,6,13,358,291
fire1-877-_jpg.rf.f54ff7d76dab169ad2d7eb39dd1aeabe.jpg,640,640,4,442,166,534,270
fire1-877-_jpg.rf.f54ff7d76dab169ad2d7eb39dd1aeabe.jpg,640,640,4,392,174,438,300
fire1-877-_jpg.rf.f54ff7d76dab169ad2d7eb39dd1aeabe.jpg,640,640,2,440,274,466,330
fire1-877-_jpg.rf.f54ff7d76dab169ad2d7eb39dd1aeabe.jpg,640,640,4,468,274,508,424
fire1-877-_jpg.rf.f54ff7d76dab169ad2d7eb39dd1aeabe.jpg,640,640,2,350,300,440,456
Img_431_jpg.rf.f510015e591bf1788d3a5b55d787d2e3.jpg,640,640,0,33,92,447,316
ck0knae84lryw08485s94co4s_jpeg_jpg.rf.f56fa51e2e5ebcee91e2d965a84166b4.jpg,640,640,4,183,324,238,387
977_jpg.rf.f5d15eee237a2a0b919ac4b9c49eab9d.jpg,640,640,2,86,178,490,444
fire1-1388-_jpg.rf.f5a8c525445739d0b9461aeb1344675f.jpg,640,640,2,284,64,530,264
fire1-1388-_jpg.rf.f5a8c525445739d0b9461aeb1344675f.jpg,640,640,2,208,234,282,352
fire1-1388-_jpg.rf.f5a8c525445739d0b9461aeb1344675f.jpg,640,640,2,248,348,284,498
fire1-1388-_jpg.rf.f5a8c525445739d0b9461aeb1344675f.jpg,640,640,2,486,362,596,486
fire1-1388-_jpg.rf.f5a8c525445739d0b9461aeb1344675f.jpg,640,640,2,384,348,444,536
fire1-1388-_jpg.rf.f5a8c525445739d0b9461aeb1344675f.jpg,640,640,2,340,388,374,504
WEBFire2053_jpg.rf.f5c1226d4dfdc0070c05e9d06e24b879.jpg,640,640,2,158,134,474,406
Img_497_jpg.rf.f5edbdb12ecf05c03aea6dcd520b6322.jpg,640,640,0,99,39,414,301
Img_1365_jpg.rf.f5e030ca0843c962eab2fb38b9a1acfe.jpg,640,640,0,334,506,435,573
Img_1365_jpg.rf.f5e030ca0843c962eab2fb38b9a1acfe.jpg,640,640,0,458,27,506,531
Img_1365_jpg.rf.f5e030ca0843c962eab2fb38b9a1acfe.jpg,640,640,0,518,498,634,551
MirrorWEBFire1324_jpg.rf.f5f961decb1f5a843c3d92fe362c37ad.jpg,640,640,4,246,144,390,244
MirrorWEBFire1324_jpg.rf.f5f961decb1f5a843c3d92fe362c37ad.jpg,640,640,2,102,188,266,294
MirrorWEBFire1324_jpg.rf.f5f961decb1f5a843c3d92fe362c37ad.jpg,640,640,2,306,260,336,288
MirrorWEBFire1324_jpg.rf.f5f961decb1f5a843c3d92fe362c37ad.jpg,640,640,2,370,270,414,306
MirrorWEBFire1324_jpg.rf.f5f961decb1f5a843c3d92fe362c37ad.jpg,640,640,4,346,306,442,446
MirrorWEBFire1324_jpg.rf.f5f961decb1f5a843c3d92fe362c37ad.jpg,640,640,4,42,88,248,210
fire1-938-_jpg.rf.f5f4d830df24e760e88195d75f967816.jpg,640,640,2,96,138,462,510
fire1-938-_jpg.rf.f5f4d830df24e760e88195d75f967816.jpg,640,640,4,148,1,308,237
Img_1027_jpg.rf.f6191cd585f6dfbe7f2d714508a9d1f8.jpg,640,640,0,423,521,508,631
Img_254_jpg.rf.f63f6ea47d6f3e4ae3796ccf33d74f40.jpg,640,640,0,270,15,336,96
Img_254_jpg.rf.f63f6ea47d6f3e4ae3796ccf33d74f40.jpg,640,640,0,197,157,372,502
Img_254_jpg.rf.f63f6ea47d6f3e4ae3796ccf33d74f40.jpg,640,640,0,324,507,423,556
Img_179_jpg.rf.f618f44f9e9e82a2d54463dc6b55a602.jpg,640,640,0,260,465,283,495
Img_179_jpg.rf.f618f44f9e9e82a2d54463dc6b55a602.jpg,640,640,0,486,441,531,482
Img_1144_jpg.rf.f63e758dff14b33504df8a798e0c9905.jpg,640,640,0,120,365,321,537
Img_1144_jpg.rf.f63e758dff14b33504df8a798e0c9905.jpg,640,640,0,437,491,504,534
Img_1144_jpg.rf.f63e758dff14b33504df8a798e0c9905.jpg,640,640,0,546,492,599,537
ck0qb7h0asvnf0a46l0myka01_jpeg_jpg.rf.f6515d4a6179efd4b470408c25f89d53.jpg,640,640,4,185,273,209,300
fire1-15-_jpg.rf.f6527e5c334a12d2fae2f7df2cf0a545.jpg,640,640,4,304,98,638,232
fire1-15-_jpg.rf.f6527e5c334a12d2fae2f7df2cf0a545.jpg,640,640,2,260,230,502,358
fire1-15-_jpg.rf.f6527e5c334a12d2fae2f7df2cf0a545.jpg,640,640,4,342,358,480,452
fire1-15-_jpg.rf.f6527e5c334a12d2fae2f7df2cf0a545.jpg,640,640,4,398,2,638,100
fire1-1239-_jpg.rf.f651964c6fcf5466b70612c3d7ca2e83.jpg,640,640,2,234,148,268,254
fire1-1239-_jpg.rf.f651964c6fcf5466b70612c3d7ca2e83.jpg,640,640,2,276,288,298,322
fire1-1239-_jpg.rf.f651964c6fcf5466b70612c3d7ca2e83.jpg,640,640,2,194,328,276,456
fire1-1239-_jpg.rf.f651964c6fcf5466b70612c3d7ca2e83.jpg,640,640,4,128,2,308,185
Img_1024_jpg.rf.f66cdc3f023a97542939b9b6eb093714.jpg,640,640,0,417,515,506,626
Img_1749_jpg.rf.f66ec5fd44895c85ea072a7d0a461dd4.jpg,640,640,0,260,238,297,300
Img_1749_jpg.rf.f66ec5fd44895c85ea072a7d0a461dd4.jpg,640,640,0,254,327,278,360
Img_1271_jpg.rf.f67f8d9d1133f95c66d083f5f0417021.jpg,640,640,0,3,516,153,640
Img_104_jpg.rf.f68ed03ef11713f7b843b5570f5f7a96.jpg,640,640,0,254,121,353,334
Img_1017_jpg.rf.f68c176045671e78ae60dbfd42479b57.jpg,640,640,0,438,476,506,631
26_jpg.rf.f69233358f0bae3b1a3698dbda0081fc.jpg,640,640,2,424,142,446,182
26_jpg.rf.f69233358f0bae3b1a3698dbda0081fc.jpg,640,640,4,172,8,392,384
fire1-102-_jpg.rf.f697570901e7276d6fa25fd8a7019473.jpg,640,640,2,326,138,586,276
fire1-458-_jpg.rf.f6bfdf191e7759ef12cde6f183022609.jpg,640,640,2,216,244,460,338
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,2,412,254,524,332
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,2,404,326,412,336
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,4,320,286,427,391
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,2,306,348,320,356
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,2,234,368,242,376
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,2,184,394,208,408
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,2,338,430,356,436
WEBFire252_jpg.rf.f6e8c3b966a943be97fbb71b84c9ffb3.jpg,640,640,4,398,410,619,497
Img_1796_jpg.rf.f6dd43efcd1d0b278a43a5ac2cebc47d.jpg,640,640,0,157,164,302,506
Img_1796_jpg.rf.f6dd43efcd1d0b278a43a5ac2cebc47d.jpg,640,640,0,352,86,388,181
Img_1796_jpg.rf.f6dd43efcd1d0b278a43a5ac2cebc47d.jpg,640,640,0,368,288,487,342
fire1-144-_jpg.rf.f6eaa812dbd9afbd5d54f62f34855938.jpg,640,640,2,232,172,530,306
Img_1337_jpg.rf.f70d3137630f519e837947a69f17e3aa.jpg,640,640,0,153,377,185,460
Img_1337_jpg.rf.f70d3137630f519e837947a69f17e3aa.jpg,640,640,0,35,524,77,545
Img_1337_jpg.rf.f70d3137630f519e837947a69f17e3aa.jpg,640,640,0,193,491,242,559
Img_1337_jpg.rf.f70d3137630f519e837947a69f17e3aa.jpg,640,640,0,281,430,311,554
ezgif-frame-073_jpg.rf.f72f1daf304b5e702936f34f96d7460d.jpg,640,640,2,191,150,263,299
Img_1642_jpg.rf.f72d6ee9bc792b4eb9ecb86251325358.jpg,640,640,0,344,394,402,527
Img_102_jpg.rf.f706aa5d10a6f8f78f4c6332ee747758.jpg,640,640,0,242,102,376,340
Img_1893_jpg.rf.f73970b878ea7d34bf48788aeb804812.jpg,640,640,0,309,196,446,243
Img_1893_jpg.rf.f73970b878ea7d34bf48788aeb804812.jpg,640,640,0,287,9,397,97
Img_1893_jpg.rf.f73970b878ea7d34bf48788aeb804812.jpg,640,640,0,90,144,302,413
WEBFire1421_jpg.rf.f729ed0e4866e3c4902c0b5542e33dfc.jpg,640,640,2,20,132,82,186
WEBFire1421_jpg.rf.f729ed0e4866e3c4902c0b5542e33dfc.jpg,640,640,2,2,204,194,346
MirrorWEBFire1497_jpg.rf.f74beeb9d746b4df686bbd76cc9b0650.jpg,640,640,2,326,242,428,314
MirrorWEBFire1497_jpg.rf.f74beeb9d746b4df686bbd76cc9b0650.jpg,640,640,2,2,278,70,298
MirrorWEBFire1497_jpg.rf.f74beeb9d746b4df686bbd76cc9b0650.jpg,640,640,2,98,278,166,306
MirrorWEBFire1497_jpg.rf.f74beeb9d746b4df686bbd76cc9b0650.jpg,640,640,2,226,312,304,380
MirrorWEBFire1497_jpg.rf.f74beeb9d746b4df686bbd76cc9b0650.jpg,640,640,2,386,344,492,384
MirrorWEBFire1497_jpg.rf.f74beeb9d746b4df686bbd76cc9b0650.jpg,640,640,2,526,362,554,380
MirrorWEBFire1497_jpg.rf.f74beeb9d746b4df686bbd76cc9b0650.jpg,640,640,2,380,394,432,444
WEBSmoke2411_jpg.rf.f734c98733661e8d9292f6267af71df6.jpg,640,640,4,130,148,272,398
WEBSmoke2411_jpg.rf.f734c98733661e8d9292f6267af71df6.jpg,640,640,2,242,382,302,528
Img_1299_jpg.rf.f73d00f9e7daf17a22587bcfa69fbfe2.jpg,640,640,0,6,495,51,539
Img_1299_jpg.rf.f73d00f9e7daf17a22587bcfa69fbfe2.jpg,640,640,0,147,274,324,538
Img_1299_jpg.rf.f73d00f9e7daf17a22587bcfa69fbfe2.jpg,640,640,0,373,239,479,367
fire1-1322-_jpg.rf.f75d12e1d0bb7a858d1f7709b3cc71b5.jpg,640,640,2,256,98,338,390
fire1-137-_jpg.rf.f7953d8818846fc7a06465cc82d78fee.jpg,640,640,2,302,180,570,328
Img_274_jpg.rf.f78d30ba18f764a8cb070dd4872f32bc.jpg,640,640,0,0,575,82,640
Img_274_jpg.rf.f78d30ba18f764a8cb070dd4872f32bc.jpg,640,640,0,362,580,570,640
Img_274_jpg.rf.f78d30ba18f764a8cb070dd4872f32bc.jpg,640,640,0,101,538,276,640
fire1-515-_jpg.rf.f74fbb154c5839a7a2e6610a760de55e.jpg,640,640,2,264,14,410,434
fire1-515-_jpg.rf.f74fbb154c5839a7a2e6610a760de55e.jpg,640,640,2,2,324,48,552
fire1-515-_jpg.rf.f74fbb154c5839a7a2e6610a760de55e.jpg,640,640,2,180,276,268,610
new_fire_4_png_jpg.rf.f7b4dc97c33a81154311f5ad6dba275a.jpg,640,640,2,108,280,248,432
Img_3_jpg.rf.f77730d9889f548327781684eb77132f.jpg,640,640,0,242,108,345,337
new_fire_fire-444_png_jpg.rf.f7c5caef4b8a8c1410eb5be60ebb73d6.jpg,640,640,2,14,252,638,508
ck0rqzwam6rx20944o5eby5wd_jpeg_jpg.rf.f7b8066976a5ba74084ada54c2cf1797.jpg,640,640,4,123,301,175,383
39_jpg.rf.f7bba1c42517f7aba495e100e5764de4.jpg,640,640,2,292,20,360,240
ck0ng3zz98boz07013zyds00f_jpeg_jpg.rf.f7cc6ad3da84b89f72fd4402dfb18672.jpg,640,640,4,98,273,350,356
fire1-824-_jpg.rf.f7e3426cff699e85806e2143fe9ec401.jpg,640,640,2,52,342,638,596
WEBSmoke2280_jpg.rf.f7ec721bfe23aeb9404076219b47ccd1.jpg,640,640,4,276,206,386,308
WEBSmoke2280_jpg.rf.f7ec721bfe23aeb9404076219b47ccd1.jpg,640,640,2,284,286,300,310
WEBSmoke2280_jpg.rf.f7ec721bfe23aeb9404076219b47ccd1.jpg,640,640,4,300,144,538,250
Img_77_jpg.rf.f7f58e8e78d6acad43d325ef40a2bb80.jpg,640,640,0,249,114,351,335
Img_104_jpg.rf.f7d7036e1785e57cd47c639fdbd3d22b.jpg,640,640,0,254,121,353,334
Img_1333_jpg.rf.f821f621d5cc8ff301482fc4b044cb38.jpg,640,640,0,44,519,82,551
Img_1333_jpg.rf.f821f621d5cc8ff301482fc4b044cb38.jpg,640,640,0,147,403,175,452
Img_1333_jpg.rf.f821f621d5cc8ff301482fc4b044cb38.jpg,640,640,0,201,458,311,555
Img_1671_jpg.rf.f85acdbb463a9300bfb47f25102ccc68.jpg,640,640,0,158,264,210,400
WEBFire1365_jpg.rf.f8355edcf09397cdcfdab114057abf58.jpg,640,640,4,16,51,640,390
WEBFire1365_jpg.rf.f8355edcf09397cdcfdab114057abf58.jpg,640,640,2,396,156,504,332
WEBFire1365_jpg.rf.f8355edcf09397cdcfdab114057abf58.jpg,640,640,2,242,364,508,550
Img_1155_jpg.rf.f863565ba313e2d89459241480230b1e.jpg,640,640,0,136,423,320,536
Img_1155_jpg.rf.f863565ba313e2d89459241480230b1e.jpg,640,640,0,472,499,505,537
Img_1155_jpg.rf.f863565ba313e2d89459241480230b1e.jpg,640,640,0,548,490,596,533
istockphoto-172202319-612x612_jpg.rf.f861b8692f84673c9d3d78febaee1b42.jpg,640,640,2,93,83,207,408
istockphoto-172202319-612x612_jpg.rf.f861b8692f84673c9d3d78febaee1b42.jpg,640,640,2,303,173,413,347
istockphoto-172202319-612x612_jpg.rf.f861b8692f84673c9d3d78febaee1b42.jpg,640,640,2,450,269,535,403
istockphoto-172202319-612x612_jpg.rf.f861b8692f84673c9d3d78febaee1b42.jpg,640,640,4,212,23,582,170
17_jpg.rf.f85b2c122c68d8e18853b61ed40450f4.jpg,640,640,4,0,0,340,470
17_jpg.rf.f85b2c122c68d8e18853b61ed40450f4.jpg,640,640,4,402,401,462,472
0130_jpg.rf.f80b06f2aaa0bfd92f42364c20f4b792.jpg,640,640,4,160,186,242,370
0130_jpg.rf.f80b06f2aaa0bfd92f42364c20f4b792.jpg,640,640,2,198,362,234,398
Img_1799_jpg.rf.f85ffd87ffe6ed750d6f72b2805f8b98.jpg,640,640,0,351,56,374,136
Img_1799_jpg.rf.f85ffd87ffe6ed750d6f72b2805f8b98.jpg,640,640,0,143,206,291,502
Img_1799_jpg.rf.f85ffd87ffe6ed750d6f72b2805f8b98.jpg,640,640,0,360,300,490,348
ck0kl3bjt5xyz0863ru5wbw27_jpeg_jpg.rf.f877e9c53947cf53e904fa62f25c5c82.jpg,640,640,4,130,280,184,387
240_jpg.rf.f875ba8a4f7f171299a8a765dbf72eee.jpg,640,640,2,312,148,574,516
Img_1214_jpg.rf.f864a3c7df427fef5cd8614fc2ed84b1.jpg,640,640,0,138,264,424,554
Img_1214_jpg.rf.f864a3c7df427fef5cd8614fc2ed84b1.jpg,640,640,0,512,535,587,561
Img_1214_jpg.rf.f864a3c7df427fef5cd8614fc2ed84b1.jpg,640,640,0,1,518,19,564
WEBFire428_jpg.rf.f86dc609dd4f97de00b6bcde41a6932a.jpg,640,640,4,364,139,613,391
WEBFire428_jpg.rf.f86dc609dd4f97de00b6bcde41a6932a.jpg,640,640,2,94,314,456,498
Img_1693_jpg.rf.f8884f1e32662989b8f99c57042821e1.jpg,640,640,0,232,56,390,405
fire1-1540-_jpg.rf.f88d42141fe7d157618999e16ad2f754.jpg,640,640,2,142,84,504,638
15_jpg.rf.f8832cb29870adee040e4ba170909bdc.jpg,640,640,4,2,0,356,513
15_jpg.rf.f8832cb29870adee040e4ba170909bdc.jpg,640,640,2,328,304,386,484
15_jpg.rf.f8832cb29870adee040e4ba170909bdc.jpg,640,640,2,404,282,494,608
Img_1824_jpg.rf.f881452158fc1b4ad9ba1b6875fcd7c5.jpg,640,640,0,163,144,361,494
Img_1824_jpg.rf.f881452158fc1b4ad9ba1b6875fcd7c5.jpg,640,640,0,344,39,444,141
Img_519_jpg.rf.f8a24e7e59952022352129ce7e755ad2.jpg,640,640,0,154,48,529,493
ck0l9y6snotc30848s7ciyz6j_jpeg_jpg.rf.f8b808743cf5532fccbf4e548c43e805.jpg,640,640,4,449,311,534,333
Img_465_jpg.rf.f890e65945ba1610fb8592a2ccde72b3.jpg,640,640,0,88,2,282,308
Img_465_jpg.rf.f890e65945ba1610fb8592a2ccde72b3.jpg,640,640,0,296,96,407,300
Img_1892_jpg.rf.f8b182bb6b0628efa70b734bbcb14d8a.jpg,640,640,0,326,25,400,105
Img_1892_jpg.rf.f8b182bb6b0628efa70b734bbcb14d8a.jpg,640,640,0,310,192,441,247
Img_1892_jpg.rf.f8b182bb6b0628efa70b734bbcb14d8a.jpg,640,640,0,87,164,299,433
WEBFire1736_jpg.rf.f8bbbb78900643a210391814456ba9b8.jpg,640,640,2,422,376,554,412
WEBSmoke1566_jpg.rf.f8c31cc38c4c4561ca0c79c5630c46fa.jpg,640,640,4,114,156,288,290
WEBSmoke1566_jpg.rf.f8c31cc38c4c4561ca0c79c5630c46fa.jpg,640,640,4,288,236,334,330
WEBSmoke1566_jpg.rf.f8c31cc38c4c4561ca0c79c5630c46fa.jpg,640,640,2,312,326,320,336
